city,鄉鎮市區,房型,season,price_pp,rent_pp,prr,skey
台北市,大安區,公寓,112S3,80.7,,,1123
台北市,大安區,公寓,112S4,83.6,1068.0,65.2,1124
台北市,大安區,公寓,113S1,89.5,1187.0,62.8,1131
台北市,大安區,公寓,113S2,88.0,1157.0,63.4,1132
台北市,大安區,公寓,113S3,85.7,1155.0,61.8,1133
台北市,大安區,公寓,113S4,86.6,1121.0,64.4,1134
台北市,大安區,公寓,114S1,89.2,1124.0,66.1,1141
台北市,大安區,公寓,114S2,88.2,1174.0,62.6,1142
台北市,大安區,公寓,114S3,87.3,1203.0,60.5,1143
台北市,大安區,公寓,114S4,89.0,1074.0,69.1,1144
台北市,大安區,公寓,115S1,89.0,1134.0,65.4,1151
台北市,大安區,大樓,111S1,106.8,,,1111
台北市,大安區,大樓,111S2,105.1,,,1112
台北市,大安區,大樓,111S3,108.2,,,1113
台北市,大安區,大樓,111S4,115.5,,,1114
台北市,大安區,大樓,112S1,108.9,,,1121
台北市,大安區,大樓,112S2,110.1,,,1122
台北市,大安區,大樓,112S3,105.5,,,1123
台北市,大安區,大樓,112S4,100.5,1481.0,56.5,1124
台北市,大安區,大樓,113S1,108.0,1539.0,58.5,1131
台北市,大安區,大樓,113S2,114.1,1344.0,70.7,1132
台北市,大安區,大樓,113S3,125.8,1653.0,63.4,1133
台北市,大安區,大樓,113S4,135.2,1511.0,74.6,1134
台北市,大安區,大樓,114S1,121.2,1484.0,68.1,1141
台北市,大安區,大樓,114S2,117.8,1552.0,63.3,1142
台北市,大安區,大樓,114S3,128.4,1540.0,69.5,1143
台北市,大安區,大樓,114S4,139.9,1564.0,74.5,1144
台北市,大安區,大樓,115S1,127.6,1554.0,68.4,1151
台北市,大安區,華廈,111S1,94.9,,,1111
台北市,大安區,華廈,111S2,98.9,,,1112
台北市,大安區,華廈,111S3,101.8,,,1113
台北市,大安區,華廈,111S4,103.4,,,1114
台北市,大安區,華廈,112S1,97.0,,,1121
台北市,大安區,華廈,112S2,101.1,,,1122
台北市,大安區,華廈,112S3,105.7,,,1123
台北市,大安區,華廈,112S4,99.7,1583.0,52.5,1124
台北市,大安區,華廈,113S1,101.6,1474.0,57.4,1131
台北市,大安區,華廈,113S2,104.7,1476.0,59.1,1132
台北市,大安區,華廈,113S3,105.4,1415.0,62.1,1133
台北市,大安區,華廈,113S4,101.5,1441.0,58.7,1134
台北市,大安區,華廈,114S1,107.9,1474.0,61.0,1141
台北市,大安區,華廈,114S2,113.0,1395.0,67.5,1142
台北市,大安區,華廈,114S3,108.9,1469.0,61.8,1143
台北市,大安區,華廈,114S4,101.0,1415.0,59.5,1144
台北市,大安區,華廈,115S1,101.5,1575.0,53.7,1151
台北市,文山區,公寓,111S1,46.8,,,1111
台北市,文山區,公寓,111S2,45.7,,,1112
台北市,文山區,公寓,111S3,47.0,,,1113
台北市,文山區,公寓,111S4,46.7,,,1114
台北市,文山區,公寓,112S1,46.7,,,1121
台北市,文山區,公寓,112S2,47.8,,,1122
台北市,文山區,公寓,112S3,46.6,,,1123
台北市,文山區,公寓,112S4,48.0,830.0,48.2,1124
台北市,文山區,公寓,113S1,50.4,810.0,51.9,1131
台北市,文山區,公寓,113S2,49.6,831.0,49.7,1132
台北市,文山區,公寓,113S3,53.4,855.0,52.0,1133
台北市,文山區,公寓,113S4,53.1,863.0,51.3,1134
台北市,文山區,公寓,114S1,52.9,866.0,50.9,1141
台北市,文山區,公寓,114S2,50.1,826.0,50.5,1142
台北市,文山區,公寓,114S3,50.3,878.0,47.7,1143
台北市,文山區,公寓,114S4,53.0,883.0,50.0,1144
台北市,文山區,公寓,115S1,51.5,879.0,48.8,1151
台北市,文山區,大樓,111S1,60.0,,,1111
台北市,文山區,大樓,111S2,61.9,,,1112
台北市,文山區,大樓,111S3,62.7,,,1113
台北市,文山區,大樓,111S4,60.6,,,1114
台北市,文山區,大樓,112S1,60.3,,,1121
台北市,文山區,大樓,112S2,63.3,,,1122
台北市,文山區,大樓,112S3,73.5,,,1123
台北市,文山區,大樓,112S4,63.4,1412.0,37.4,1124
台北市,文山區,大樓,113S1,60.8,836.0,60.6,1131
台北市,文山區,大樓,113S2,65.0,1061.0,51.1,1132
台北市,文山區,大樓,113S3,69.2,969.0,59.5,1133
台北市,文山區,大樓,113S4,75.0,1093.0,57.2,1134
台北市,文山區,大樓,114S1,72.8,1003.0,60.5,1141
台北市,文山區,大樓,114S2,72.7,1086.0,55.8,1142
台北市,文山區,大樓,114S3,62.2,921.0,56.3,1143
台北市,文山區,大樓,114S4,69.4,1117.0,51.8,1144
台北市,文山區,大樓,115S1,76.2,836.0,76.0,1151
台北市,文山區,華廈,111S1,58.0,,,1111
台北市,文山區,華廈,111S2,59.7,,,1112
台北市,文山區,華廈,111S3,55.7,,,1113
台北市,文山區,華廈,111S4,61.5,,,1114
台北市,文山區,華廈,112S1,60.1,,,1121
台北市,文山區,華廈,112S2,56.6,,,1122
台北市,文山區,華廈,112S3,60.7,,,1123
台北市,文山區,華廈,112S4,57.9,1230.0,39.2,1124
台北市,文山區,華廈,113S1,57.0,914.0,52.0,1131
台北市,文山區,華廈,113S2,62.1,902.0,57.4,1132
台北市,文山區,華廈,113S3,66.1,896.0,61.5,1133
台北市,文山區,華廈,113S4,62.0,909.0,56.8,1134
台北市,文山區,華廈,114S1,62.5,899.0,57.9,1141
台北市,文山區,華廈,114S2,65.0,962.0,56.3,1142
台北市,文山區,華廈,114S3,65.0,876.0,61.8,1143
台北市,文山區,華廈,114S4,68.7,916.0,62.5,1144
台北市,文山區,華廈,115S1,62.4,1005.0,51.7,1151
台北市,松山區,公寓,111S1,71.4,,,1111
台北市,松山區,公寓,111S2,72.6,,,1112
台北市,松山區,公寓,111S3,68.7,,,1113
台北市,松山區,公寓,111S4,76.3,,,1114
台北市,松山區,公寓,112S1,73.6,,,1121
台北市,松山區,公寓,112S2,73.7,,,1122
台北市,松山區,公寓,112S3,71.0,,,1123
台北市,松山區,公寓,112S4,75.9,1064.0,59.4,1124
台北市,松山區,公寓,113S1,74.5,1010.0,61.5,1131
台北市,松山區,公寓,113S2,75.7,1048.0,60.2,1132
台北市,松山區,公寓,113S3,78.9,1068.0,61.6,1133
台北市,松山區,公寓,113S4,80.0,1058.0,63.0,1134
台北市,松山區,公寓,114S1,78.0,1083.0,60.0,1141
台北市,松山區,公寓,114S2,79.4,1094.0,60.5,1142
台北市,松山區,公寓,114S3,75.9,1074.0,58.9,1143
台北市,松山區,公寓,114S4,79.9,1094.0,60.9,1144
台北市,松山區,公寓,115S1,77.3,1071.0,60.1,1151
台北市,松山區,大樓,111S1,82.0,,,1111
台北市,松山區,大樓,111S2,82.8,,,1112
台北市,松山區,大樓,111S3,79.8,,,1113
台北市,松山區,大樓,111S4,85.0,,,1114
台北市,松山區,大樓,112S1,86.4,,,1121
台北市,松山區,大樓,112S2,83.2,,,1122
台北市,松山區,大樓,112S3,90.7,,,1123
台北市,松山區,大樓,112S4,86.7,1382.0,52.3,1124
台北市,松山區,大樓,113S1,85.3,1413.0,50.3,1131
台北市,松山區,大樓,113S2,90.3,1524.0,49.4,1132
台北市,松山區,大樓,113S3,96.0,1349.0,59.3,1133
台北市,松山區,大樓,113S4,118.9,1180.0,84.0,1134
台北市,松山區,大樓,114S1,93.0,1316.0,58.9,1141
台北市,松山區,大樓,114S2,101.4,1455.0,58.1,1142
台北市,松山區,大樓,114S3,89.2,1278.0,58.2,1143
台北市,松山區,大樓,114S4,104.1,1699.0,51.1,1144
台北市,松山區,大樓,115S1,135.5,1529.0,73.9,1151
台北市,松山區,華廈,111S1,80.0,,,1111
台北市,松山區,華廈,111S2,82.6,,,1112
台北市,松山區,華廈,111S3,80.7,,,1113
台北市,松山區,華廈,111S4,79.9,,,1114
台北市,松山區,華廈,112S1,82.0,,,1121
台北市,松山區,華廈,112S2,79.9,,,1122
台北市,松山區,華廈,112S3,81.7,,,1123
台北市,松山區,華廈,112S4,88.5,1284.0,57.4,1124
台北市,松山區,華廈,113S1,88.5,1299.0,56.8,1131
台北市,松山區,華廈,113S2,84.1,1256.0,55.8,1132
台北市,松山區,華廈,113S3,93.7,1329.0,58.8,1133
台北市,松山區,華廈,113S4,96.1,1276.0,62.8,1134
台北市,松山區,華廈,114S1,89.7,992.0,75.4,1141
台北市,松山區,華廈,114S2,92.3,1273.0,60.4,1142
台北市,松山區,華廈,114S3,90.9,1302.0,58.2,1143
台北市,松山區,華廈,114S4,93.3,1264.0,61.5,1144
台北市,松山區,華廈,115S1,86.8,1036.0,69.8,1151
台北市,萬華區,公寓,111S1,43.1,,,1111
台北市,萬華區,公寓,111S2,44.3,,,1112
台北市,萬華區,公寓,111S3,45.5,,,1113
台北市,萬華區,公寓,111S4,44.4,,,1114
台北市,萬華區,公寓,112S1,43.6,,,1121
台北市,萬華區,公寓,112S2,46.2,,,1122
台北市,萬華區,公寓,112S3,45.0,,,1123
台北市,萬華區,公寓,112S4,46.6,899.0,43.2,1124
台北市,萬華區,公寓,113S1,47.4,906.0,43.6,1131
台北市,萬華區,公寓,113S2,47.3,912.0,43.2,1132
台北市,萬華區,公寓,113S3,55.0,945.0,48.5,1133
台北市,萬華區,公寓,113S4,52.1,886.0,49.0,1134
台北市,萬華區,公寓,114S1,49.6,942.0,43.9,1141
台北市,萬華區,公寓,114S2,52.8,959.0,45.9,1142
台北市,萬華區,公寓,114S3,51.5,969.0,44.3,1143
台北市,萬華區,公寓,114S4,51.1,949.0,44.9,1144
台北市,萬華區,公寓,115S1,51.8,949.0,45.5,1151
台北市,萬華區,大樓,111S1,63.2,,,1111
台北市,萬華區,大樓,111S2,73.0,,,1112
台北市,萬華區,大樓,111S3,65.5,,,1113
台北市,萬華區,大樓,111S4,66.4,,,1114
台北市,萬華區,大樓,112S1,66.5,,,1121
台北市,萬華區,大樓,112S2,66.2,,,1122
台北市,萬華區,大樓,112S3,64.5,,,1123
台北市,萬華區,大樓,112S4,67.4,1144.0,49.1,1124
台北市,萬華區,大樓,113S1,64.5,1127.0,47.7,1131
台北市,萬華區,大樓,113S2,69.2,1140.0,50.6,1132
台北市,萬華區,大樓,113S3,72.2,1066.0,56.4,1133
台北市,萬華區,大樓,113S4,79.6,1167.0,56.8,1134
台北市,萬華區,大樓,114S1,72.7,1124.0,53.9,1141
台北市,萬華區,大樓,114S2,66.3,1136.0,48.6,1142
台北市,萬華區,大樓,114S3,72.7,1215.0,49.9,1143
台北市,萬華區,大樓,114S4,68.8,1091.0,52.6,1144
台北市,萬華區,大樓,115S1,67.7,1091.0,51.7,1151
台北市,萬華區,華廈,111S1,52.3,,,1111
台北市,萬華區,華廈,111S2,50.4,,,1112
台北市,萬華區,華廈,111S3,51.8,,,1113
台北市,萬華區,華廈,111S4,57.5,,,1114
台北市,萬華區,華廈,112S1,55.5,,,1121
台北市,萬華區,華廈,112S2,53.8,,,1122
台北市,萬華區,華廈,112S3,56.0,,,1123
台北市,萬華區,華廈,112S4,60.9,1031.0,49.2,1124
台北市,萬華區,華廈,113S1,57.2,979.0,48.7,1131
台北市,萬華區,華廈,113S2,56.0,1197.0,39.0,1132
台北市,萬華區,華廈,113S3,60.1,965.0,51.9,1133
台北市,萬華區,華廈,113S4,58.2,869.0,55.8,1134
台北市,萬華區,華廈,114S1,60.2,962.0,52.1,1141
台北市,萬華區,華廈,114S2,64.3,866.0,61.9,1142
台北市,萬華區,華廈,114S3,61.4,873.0,58.6,1143
台北市,萬華區,華廈,114S4,58.4,896.0,54.3,1144
台北市,萬華區,華廈,115S1,60.9,955.0,53.1,1151
新北市,三峽區,公寓,111S1,26.2,,,1111
新北市,三峽區,公寓,111S2,20.5,,,1112
新北市,三峽區,公寓,111S3,19.7,,,1113
新北市,三峽區,公寓,112S1,22.3,,,1121
新北市,三峽區,公寓,112S2,20.6,,,1122
新北市,三峽區,公寓,112S3,18.9,,,1123
新北市,三峽區,公寓,112S4,23.2,453.0,42.7,1124
新北市,三峽區,公寓,113S1,27.0,698.0,32.2,1131
新北市,三峽區,公寓,113S2,25.9,488.0,44.2,1132
新北市,三峽區,公寓,113S3,27.4,592.0,38.6,1133
新北市,三峽區,公寓,113S4,26.4,479.0,45.9,1134
新北市,三峽區,公寓,114S1,26.0,552.0,39.3,1141
新北市,三峽區,公寓,114S4,24.7,471.0,43.7,1144
新北市,三峽區,大樓,111S1,37.4,,,1111
新北市,三峽區,大樓,111S2,39.2,,,1112
新北市,三峽區,大樓,111S3,40.4,,,1113
新北市,三峽區,大樓,111S4,37.9,,,1114
新北市,三峽區,大樓,112S1,38.8,,,1121
新北市,三峽區,大樓,112S2,36.9,,,1122
新北市,三峽區,大樓,112S3,41.2,,,1123
新北市,三峽區,大樓,112S4,42.4,484.0,73.0,1124
新北市,三峽區,大樓,113S1,42.6,502.0,70.7,1131
新北市,三峽區,大樓,113S2,49.5,479.0,86.1,1132
新北市,三峽區,大樓,113S3,48.2,532.0,75.5,1133
新北市,三峽區,大樓,113S4,45.4,549.0,68.9,1134
新北市,三峽區,大樓,114S1,49.8,486.0,85.4,1141
新北市,三峽區,大樓,114S2,46.6,481.0,80.7,1142
新北市,三峽區,大樓,114S3,46.0,516.0,74.3,1143
新北市,三峽區,大樓,114S4,34.1,489.0,58.1,1144
新北市,三峽區,大樓,115S1,43.2,450.0,80.0,1151
新北市,三峽區,華廈,111S1,24.8,,,1111
新北市,三峽區,華廈,111S2,27.7,,,1112
新北市,三峽區,華廈,111S3,29.2,,,1113
新北市,三峽區,華廈,111S4,29.3,,,1114
新北市,三峽區,華廈,112S1,27.3,,,1121
新北市,三峽區,華廈,112S2,36.8,,,1122
新北市,三峽區,華廈,112S3,31.1,,,1123
新北市,三峽區,華廈,112S4,29.7,593.0,41.7,1124
新北市,三峽區,華廈,113S1,33.8,407.0,69.2,1131
新北市,三峽區,華廈,113S2,21.5,516.0,34.7,1132
新北市,三峽區,華廈,113S3,31.0,516.0,50.1,1133
新北市,三峽區,華廈,113S4,31.6,493.0,53.4,1134
新北市,三峽區,華廈,114S1,32.1,499.0,53.6,1141
新北市,三峽區,華廈,114S2,21.6,531.0,33.9,1142
新北市,三峽區,華廈,114S3,37.9,388.0,81.4,1143
新北市,三峽區,華廈,114S4,35.3,532.0,55.3,1144
新北市,三峽區,華廈,115S1,38.0,527.0,60.1,1151
新北市,三峽區,透天,111S1,26.7,,,1111
新北市,三峽區,透天,111S2,27.2,,,1112
新北市,三峽區,透天,111S3,19.3,,,1113
新北市,三峽區,透天,111S4,22.2,,,1114
新北市,三峽區,透天,112S1,24.5,,,1121
新北市,三峽區,透天,112S2,27.1,,,1122
新北市,三峽區,透天,114S4,40.1,707.0,47.3,1144
新北市,三芝區,公寓,111S4,10.1,,,1114
新北市,三芝區,公寓,112S2,12.5,,,1122
新北市,三芝區,公寓,113S1,8.4,698.0,10.0,1131
新北市,三芝區,公寓,113S4,11.2,304.0,30.7,1134
新北市,三芝區,公寓,114S1,10.8,717.0,12.6,1141
新北市,三芝區,公寓,114S3,10.9,393.0,23.1,1143
新北市,三芝區,大樓,111S1,11.0,,,1111
新北市,三芝區,大樓,111S2,10.9,,,1112
新北市,三芝區,大樓,111S3,11.4,,,1113
新北市,三芝區,大樓,111S4,11.6,,,1114
新北市,三芝區,大樓,112S1,12.5,,,1121
新北市,三芝區,大樓,112S2,12.5,,,1122
新北市,三芝區,大樓,112S3,11.7,,,1123
新北市,三芝區,大樓,112S4,13.5,426.0,26.4,1124
新北市,三芝區,大樓,113S1,12.5,641.0,16.3,1131
新北市,三芝區,大樓,113S2,14.2,365.0,32.4,1132
新北市,三芝區,大樓,113S3,14.8,284.0,43.4,1133
新北市,三芝區,大樓,113S4,15.3,301.0,42.4,1134
新北市,三芝區,大樓,114S1,11.5,327.0,29.3,1141
新北市,三芝區,大樓,114S2,14.3,301.0,39.6,1142
新北市,三芝區,大樓,114S3,14.8,379.0,32.5,1143
新北市,三芝區,大樓,114S4,14.9,357.0,34.8,1144
新北市,三芝區,大樓,115S1,14.5,289.0,41.8,1151
新北市,三芝區,華廈,111S1,11.6,,,1111
新北市,三芝區,華廈,111S2,11.7,,,1112
新北市,三芝區,華廈,111S3,11.3,,,1113
新北市,三芝區,華廈,111S4,11.3,,,1114
新北市,三芝區,華廈,112S1,11.2,,,1121
新北市,三芝區,華廈,112S2,12.0,,,1122
新北市,三芝區,華廈,112S3,13.6,,,1123
新北市,三芝區,華廈,112S4,11.8,593.0,16.6,1124
新北市,三芝區,華廈,113S1,15.8,360.0,36.6,1131
新北市,三芝區,華廈,113S2,14.4,440.0,27.3,1132
新北市,三芝區,華廈,113S3,14.2,347.0,34.1,1133
新北市,三芝區,華廈,113S4,14.2,377.0,31.4,1134
新北市,三芝區,華廈,114S1,13.5,383.0,29.4,1141
新北市,三芝區,華廈,114S2,15.2,360.0,35.2,1142
新北市,三芝區,華廈,114S3,14.1,359.0,32.7,1143
新北市,三芝區,華廈,114S4,13.0,397.0,27.3,1144
新北市,三芝區,華廈,115S1,12.7,352.0,30.1,1151
新北市,三芝區,透天,111S2,16.3,,,1112
新北市,三芝區,透天,112S3,11.3,,,1123
新北市,三芝區,透天,113S2,14.7,621.0,19.7,1132
新北市,三芝區,透天,113S4,20.1,612.0,27.4,1134
新北市,三芝區,透天,114S1,13.9,678.0,17.1,1141
新北市,三重區,公寓,111S1,37.3,,,1111
新北市,三重區,公寓,111S2,37.3,,,1112
新北市,三重區,公寓,111S3,39.0,,,1113
新北市,三重區,公寓,111S4,39.4,,,1114
新北市,三重區,公寓,112S1,40.5,,,1121
新北市,三重區,公寓,112S2,40.5,,,1122
新北市,三重區,公寓,112S3,39.4,,,1123
新北市,三重區,公寓,112S4,42.1,762.0,46.0,1124
新北市,三重區,公寓,113S1,42.9,807.0,44.3,1131
新北市,三重區,公寓,113S2,43.9,848.0,43.1,1132
新北市,三重區,公寓,113S3,45.5,818.0,46.4,1133
新北市,三重區,公寓,113S4,47.8,836.0,47.6,1134
新北市,三重區,公寓,114S1,47.1,866.0,45.3,1141
新北市,三重區,公寓,114S2,46.8,886.0,44.0,1142
新北市,三重區,公寓,114S3,44.4,869.0,42.6,1143
新北市,三重區,公寓,114S4,43.7,873.0,41.7,1144
新北市,三重區,公寓,115S1,45.2,853.0,44.2,1151
新北市,三重區,大樓,111S1,46.5,,,1111
新北市,三重區,大樓,111S2,49.8,,,1112
新北市,三重區,大樓,111S3,51.2,,,1113
新北市,三重區,大樓,111S4,51.4,,,1114
新北市,三重區,大樓,112S1,47.4,,,1121
新北市,三重區,大樓,112S2,49.8,,,1122
新北市,三重區,大樓,112S3,51.8,,,1123
新北市,三重區,大樓,112S4,52.4,909.0,48.0,1124
新北市,三重區,大樓,113S1,54.0,1217.0,37.0,1131
新北市,三重區,大樓,113S2,54.1,1140.0,39.5,1132
新北市,三重區,大樓,113S3,60.8,1170.0,43.3,1133
新北市,三重區,大樓,113S4,56.0,926.0,50.4,1134
新北市,三重區,大樓,114S1,55.7,1025.0,45.3,1141
新北市,三重區,大樓,114S2,65.5,1084.0,50.4,1142
新北市,三重區,大樓,114S3,61.4,1074.0,47.6,1143
新北市,三重區,大樓,114S4,63.8,969.0,54.9,1144
新北市,三重區,大樓,115S1,62.6,962.0,54.2,1151
新北市,三重區,華廈,111S1,43.4,,,1111
新北市,三重區,華廈,111S2,43.1,,,1112
新北市,三重區,華廈,111S3,46.0,,,1113
新北市,三重區,華廈,111S4,44.4,,,1114
新北市,三重區,華廈,112S1,48.0,,,1121
新北市,三重區,華廈,112S2,48.2,,,1122
新北市,三重區,華廈,112S3,43.0,,,1123
新北市,三重區,華廈,112S4,51.9,793.0,54.5,1124
新北市,三重區,華廈,113S1,41.4,820.0,42.1,1131
新北市,三重區,華廈,113S2,52.8,798.0,55.1,1132
新北市,三重區,華廈,113S3,50.4,860.0,48.8,1133
新北市,三重區,華廈,113S4,57.5,843.0,56.8,1134
新北市,三重區,華廈,114S1,46.7,802.0,48.5,1141
新北市,三重區,華廈,114S2,56.2,807.0,58.0,1142
新北市,三重區,華廈,114S3,54.3,830.0,54.5,1143
新北市,三重區,華廈,114S4,53.5,886.0,50.3,1144
新北市,三重區,華廈,115S1,48.7,838.0,48.4,1151
新北市,三重區,透天,111S1,57.2,,,1111
新北市,三重區,透天,111S2,60.5,,,1112
新北市,三重區,透天,112S1,53.6,,,1121
新北市,三重區,透天,112S2,65.2,,,1122
新北市,三重區,透天,112S3,54.6,,,1123
新北市,三重區,透天,112S4,57.5,598.0,80.1,1124
新北市,三重區,透天,113S1,79.5,643.0,103.0,1131
新北市,三重區,透天,113S3,60.3,638.0,78.8,1133
新北市,三重區,透天,114S1,63.6,678.0,78.2,1141
新北市,中和區,公寓,111S1,38.2,,,1111
新北市,中和區,公寓,111S2,40.0,,,1112
新北市,中和區,公寓,111S3,39.3,,,1113
新北市,中和區,公寓,111S4,39.9,,,1114
新北市,中和區,公寓,112S1,40.5,,,1121
新北市,中和區,公寓,112S2,39.5,,,1122
新北市,中和區,公寓,112S3,41.0,,,1123
新北市,中和區,公寓,112S4,42.4,780.0,45.3,1124
新北市,中和區,公寓,113S1,43.2,744.0,48.4,1131
新北市,中和區,公寓,113S2,44.1,774.0,47.5,1132
新北市,中和區,公寓,113S3,46.0,798.0,48.0,1133
新北市,中和區,公寓,113S4,45.8,828.0,46.1,1134
新北市,中和區,公寓,114S1,45.8,787.0,48.5,1141
新北市,中和區,公寓,114S2,44.1,803.0,45.8,1142
新北市,中和區,公寓,114S3,44.3,797.0,46.3,1143
新北市,中和區,公寓,114S4,44.2,817.0,45.1,1144
新北市,中和區,公寓,115S1,44.5,803.0,46.2,1151
新北市,中和區,大樓,111S1,51.8,,,1111
新北市,中和區,大樓,111S2,54.1,,,1112
新北市,中和區,大樓,111S3,55.0,,,1113
新北市,中和區,大樓,111S4,53.1,,,1114
新北市,中和區,大樓,112S1,47.6,,,1121
新北市,中和區,大樓,112S2,52.3,,,1122
新北市,中和區,大樓,112S3,52.5,,,1123
新北市,中和區,大樓,112S4,51.2,745.0,57.3,1124
新北市,中和區,大樓,113S1,54.0,803.0,56.0,1131
新北市,中和區,大樓,113S2,56.8,843.0,56.1,1132
新北市,中和區,大樓,113S3,63.4,860.0,61.4,1133
新北市,中和區,大樓,113S4,63.7,770.0,68.9,1134
新北市,中和區,大樓,114S1,66.2,785.0,70.3,1141
新北市,中和區,大樓,114S2,62.9,861.0,60.9,1142
新北市,中和區,大樓,114S3,61.6,850.0,60.4,1143
新北市,中和區,大樓,114S4,59.6,807.0,61.5,1144
新北市,中和區,大樓,115S1,58.6,860.0,56.8,1151
新北市,中和區,華廈,111S1,45.1,,,1111
新北市,中和區,華廈,111S2,48.5,,,1112
新北市,中和區,華廈,111S3,47.0,,,1113
新北市,中和區,華廈,111S4,45.7,,,1114
新北市,中和區,華廈,112S1,46.7,,,1121
新北市,中和區,華廈,112S2,46.0,,,1122
新北市,中和區,華廈,112S3,48.8,,,1123
新北市,中和區,華廈,112S4,50.6,727.0,58.0,1124
新北市,中和區,華廈,113S1,47.8,803.0,49.6,1131
新北市,中和區,華廈,113S2,52.7,752.0,58.4,1132
新北市,中和區,華廈,113S3,53.0,767.0,57.6,1133
新北市,中和區,華廈,113S4,56.1,764.0,61.2,1134
新北市,中和區,華廈,114S1,53.1,922.0,48.0,1141
新北市,中和區,華廈,114S2,34.5,757.0,38.0,1142
新北市,中和區,華廈,114S3,35.8,787.0,37.9,1143
新北市,中和區,華廈,114S4,50.7,760.0,55.6,1144
新北市,中和區,華廈,115S1,55.0,836.0,54.8,1151
新北市,中和區,透天,111S1,62.1,,,1111
新北市,中和區,透天,111S3,63.5,,,1113
新北市,中和區,透天,112S4,68.6,598.0,95.6,1124
新北市,中和區,透天,113S2,78.8,621.0,105.7,1132
新北市,中和區,透天,113S3,78.4,638.0,102.4,1133
新北市,五股區,公寓,111S1,22.8,,,1111
新北市,五股區,公寓,111S2,24.0,,,1112
新北市,五股區,公寓,111S3,22.8,,,1113
新北市,五股區,公寓,111S4,26.1,,,1114
新北市,五股區,公寓,112S1,26.3,,,1121
新北市,五股區,公寓,112S2,25.4,,,1122
新北市,五股區,公寓,112S3,23.8,,,1123
新北市,五股區,公寓,112S4,25.9,516.0,41.8,1124
新北市,五股區,公寓,113S1,25.6,534.0,40.0,1131
新北市,五股區,公寓,113S2,27.1,549.0,41.1,1132
新北市,五股區,公寓,113S3,28.7,592.0,40.4,1133
新北市,五股區,公寓,113S4,28.2,579.0,40.6,1134
新北市,五股區,公寓,114S1,27.8,516.0,44.9,1141
新北市,五股區,公寓,114S2,26.1,539.0,40.4,1142
新北市,五股區,公寓,114S3,25.9,613.0,35.2,1143
新北市,五股區,公寓,114S4,28.6,605.0,39.4,1144
