city,鄉鎮市區,房型,season,price_pp,rent_pp,prr,skey
新北市,五股區,公寓,115S1,28.2,547.0,43.0,1151
新北市,五股區,大樓,111S1,36.1,,,1111
新北市,五股區,大樓,111S2,31.0,,,1112
新北市,五股區,大樓,111S3,35.5,,,1113
新北市,五股區,大樓,111S4,35.0,,,1114
新北市,五股區,大樓,112S1,38.0,,,1121
新北市,五股區,大樓,112S2,38.2,,,1122
新北市,五股區,大樓,112S3,29.8,,,1123
新北市,五股區,大樓,112S4,43.5,549.0,66.0,1124
新北市,五股區,大樓,113S1,41.6,635.0,54.6,1131
新北市,五股區,大樓,113S2,42.2,572.0,61.5,1132
新北市,五股區,大樓,113S3,46.6,605.0,64.2,1133
新北市,五股區,大樓,113S4,45.8,602.0,63.4,1134
新北市,五股區,大樓,114S1,43.2,595.0,60.5,1141
新北市,五股區,大樓,114S2,42.4,572.0,61.8,1142
新北市,五股區,大樓,114S3,48.5,602.0,67.1,1143
新北市,五股區,大樓,114S4,48.1,615.0,65.2,1144
新北市,五股區,大樓,115S1,48.3,582.0,69.2,1151
新北市,五股區,華廈,111S1,25.6,,,1111
新北市,五股區,華廈,111S2,26.9,,,1112
新北市,五股區,華廈,111S3,30.6,,,1113
新北市,五股區,華廈,111S4,27.2,,,1114
新北市,五股區,華廈,112S1,30.5,,,1121
新北市,五股區,華廈,112S2,31.5,,,1122
新北市,五股區,華廈,112S3,28.5,,,1123
新北市,五股區,華廈,112S4,30.2,522.0,48.2,1124
新北市,五股區,華廈,113S1,34.0,539.0,52.6,1131
新北市,五股區,華廈,113S2,39.0,572.0,56.8,1132
新北市,五股區,華廈,113S3,34.4,612.0,46.8,1133
新北市,五股區,華廈,113S4,35.7,531.0,56.0,1134
新北市,五股區,華廈,114S1,46.1,532.0,72.2,1141
新北市,五股區,華廈,114S2,40.4,549.0,61.3,1142
新北市,五股區,華廈,114S3,34.4,579.0,49.5,1143
新北市,五股區,華廈,114S4,39.8,506.0,65.5,1144
新北市,五股區,華廈,115S1,33.0,569.0,48.3,1151
新北市,八里區,公寓,111S3,17.5,,,1113
新北市,八里區,大樓,111S1,19.9,,,1111
新北市,八里區,大樓,111S2,21.8,,,1112
新北市,八里區,大樓,111S3,27.1,,,1113
新北市,八里區,大樓,111S4,25.2,,,1114
新北市,八里區,大樓,112S1,25.8,,,1121
新北市,八里區,大樓,112S2,24.1,,,1122
新北市,八里區,大樓,112S3,26.6,,,1123
新北市,八里區,大樓,112S4,30.9,446.0,57.7,1124
新北市,八里區,大樓,113S1,30.6,498.0,51.2,1131
新北市,八里區,大樓,113S2,31.0,463.0,55.8,1132
新北市,八里區,大樓,113S3,33.1,473.0,58.3,1133
新北市,八里區,大樓,113S4,31.6,464.0,56.8,1134
新北市,八里區,大樓,114S1,30.4,463.0,54.7,1141
新北市,八里區,大樓,114S2,30.7,443.0,57.8,1142
新北市,八里區,大樓,114S3,32.6,443.0,61.3,1143
新北市,八里區,大樓,114S4,33.3,536.0,51.8,1144
新北市,八里區,大樓,115S1,30.0,463.0,54.0,1151
新北市,八里區,華廈,111S1,17.5,,,1111
新北市,八里區,華廈,111S2,22.7,,,1112
新北市,八里區,華廈,111S3,20.0,,,1113
新北市,八里區,華廈,111S4,18.0,,,1114
新北市,八里區,華廈,112S1,19.2,,,1121
新北市,八里區,華廈,112S2,23.5,,,1122
新北市,八里區,華廈,112S3,20.6,,,1123
新北市,八里區,華廈,112S4,22.0,593.0,30.9,1124
新北市,八里區,華廈,113S1,20.0,374.0,44.6,1131
新北市,八里區,華廈,113S2,22.1,625.0,29.5,1132
新北市,八里區,華廈,113S3,22.1,460.0,40.0,1133
新北市,八里區,華廈,113S4,30.4,425.0,59.6,1134
新北市,八里區,華廈,114S1,29.5,605.0,40.6,1141
新北市,八里區,華廈,114S2,25.2,433.0,48.5,1142
新北市,八里區,透天,113S4,30.4,612.0,41.4,1134
新北市,土城區,公寓,111S1,33.0,,,1111
新北市,土城區,公寓,111S2,34.1,,,1112
新北市,土城區,公寓,111S3,34.8,,,1113
新北市,土城區,公寓,111S4,36.1,,,1114
新北市,土城區,公寓,112S1,34.3,,,1121
新北市,土城區,公寓,112S2,34.5,,,1122
新北市,土城區,公寓,112S3,35.7,,,1123
新北市,土城區,公寓,112S4,36.6,666.0,45.8,1124
新北市,土城區,公寓,113S1,38.1,681.0,46.6,1131
新北市,土城區,公寓,113S2,37.3,704.0,44.2,1132
新北市,土城區,公寓,113S3,40.4,706.0,47.7,1133
新北市,土城區,公寓,113S4,40.7,694.0,48.9,1134
新北市,土城區,公寓,114S1,40.3,721.0,46.6,1141
新北市,土城區,公寓,114S2,40.1,731.0,45.7,1142
新北市,土城區,公寓,114S3,38.9,712.0,45.5,1143
新北市,土城區,公寓,114S4,37.2,712.0,43.5,1144
新北市,土城區,公寓,115S1,39.8,724.0,45.8,1151
新北市,土城區,大樓,111S1,40.8,,,1111
新北市,土城區,大樓,111S2,38.6,,,1112
新北市,土城區,大樓,111S3,39.0,,,1113
新北市,土城區,大樓,111S4,42.3,,,1114
新北市,土城區,大樓,112S1,43.0,,,1121
新北市,土城區,大樓,112S2,47.1,,,1122
新北市,土城區,大樓,112S3,44.9,,,1123
新北市,土城區,大樓,112S4,42.3,674.0,52.3,1124
新北市,土城區,大樓,113S1,45.6,661.0,57.5,1131
新北市,土城區,大樓,113S2,55.8,691.0,67.3,1132
新北市,土城區,大樓,113S3,52.5,674.0,64.9,1133
新北市,土城區,大樓,113S4,43.7,701.0,51.9,1134
新北市,土城區,大樓,114S1,44.5,668.0,55.5,1141
新北市,土城區,大樓,114S2,45.4,688.0,55.0,1142
新北市,土城區,大樓,114S3,56.6,707.0,66.7,1143
新北市,土城區,大樓,114S4,56.7,701.0,67.4,1144
新北市,土城區,大樓,115S1,55.4,731.0,63.2,1151
新北市,土城區,華廈,111S1,36.9,,,1111
新北市,土城區,華廈,111S2,39.8,,,1112
新北市,土城區,華廈,111S3,38.9,,,1113
新北市,土城區,華廈,111S4,42.6,,,1114
新北市,土城區,華廈,112S1,40.6,,,1121
新北市,土城區,華廈,112S2,41.1,,,1122
新北市,土城區,華廈,112S3,39.0,,,1123
新北市,土城區,華廈,112S4,42.3,716.0,49.2,1124
新北市,土城區,華廈,113S1,42.5,648.0,54.7,1131
新北市,土城區,華廈,113S2,41.9,712.0,49.0,1132
新北市,土城區,華廈,113S3,40.4,608.0,55.4,1133
新北市,土城區,華廈,113S4,46.3,651.0,59.3,1134
新北市,土城區,華廈,114S1,45.3,688.0,54.9,1141
新北市,土城區,華廈,114S2,46.1,668.0,57.5,1142
新北市,土城區,華廈,114S3,46.5,661.0,58.6,1143
新北市,土城區,華廈,114S4,46.0,702.0,54.6,1144
新北市,土城區,華廈,115S1,45.6,678.0,56.0,1151
新北市,新店區,公寓,111S1,35.6,,,1111
新北市,新店區,公寓,111S2,34.4,,,1112
新北市,新店區,公寓,111S3,40.8,,,1113
新北市,新店區,公寓,111S4,35.6,,,1114
新北市,新店區,公寓,112S1,37.3,,,1121
新北市,新店區,公寓,112S2,39.7,,,1122
新北市,新店區,公寓,112S3,36.7,,,1123
新北市,新店區,公寓,112S4,39.8,671.0,49.4,1124
新北市,新店區,公寓,113S1,39.0,739.0,44.0,1131
新北市,新店區,公寓,113S2,39.9,736.0,45.2,1132
新北市,新店區,公寓,113S3,42.6,711.0,49.9,1133
新北市,新店區,公寓,113S4,42.6,731.0,48.6,1134
新北市,新店區,公寓,114S1,41.2,724.0,47.4,1141
新北市,新店區,公寓,114S2,42.2,757.0,46.5,1142
新北市,新店區,公寓,114S3,37.1,767.0,40.3,1143
新北市,新店區,公寓,114S4,41.6,790.0,43.9,1144
新北市,新店區,公寓,115S1,39.3,752.0,43.6,1151
新北市,新店區,大樓,111S1,55.5,,,1111
新北市,新店區,大樓,111S2,57.4,,,1112
新北市,新店區,大樓,111S3,47.1,,,1113
新北市,新店區,大樓,111S4,54.2,,,1114
新北市,新店區,大樓,112S1,57.7,,,1121
新北市,新店區,大樓,112S2,57.0,,,1122
新北市,新店區,大樓,112S3,46.0,,,1123
新北市,新店區,大樓,112S4,61.6,790.0,65.0,1124
新北市,新店區,大樓,113S1,61.1,770.0,66.1,1131
新北市,新店區,大樓,113S2,58.5,899.0,54.2,1132
新北市,新店區,大樓,113S3,61.0,727.0,69.9,1133
新北市,新店區,大樓,113S4,61.4,757.0,67.6,1134
新北市,新店區,大樓,114S1,68.1,817.0,69.5,1141
新北市,新店區,大樓,114S2,68.2,722.0,78.7,1142
新北市,新店區,大樓,114S3,56.5,760.0,62.0,1143
新北市,新店區,大樓,114S4,66.5,820.0,67.6,1144
新北市,新店區,大樓,115S1,62.9,787.0,66.6,1151
新北市,新店區,華廈,111S1,40.7,,,1111
新北市,新店區,華廈,111S2,34.6,,,1112
新北市,新店區,華廈,111S3,35.3,,,1113
新北市,新店區,華廈,111S4,42.0,,,1114
新北市,新店區,華廈,112S1,29.7,,,1121
新北市,新店區,華廈,112S2,32.3,,,1122
新北市,新店區,華廈,112S3,36.6,,,1123
新北市,新店區,華廈,112S4,41.9,688.0,50.8,1124
新北市,新店區,華廈,113S1,40.8,737.0,46.1,1131
新北市,新店區,華廈,113S2,43.1,759.0,47.3,1132
新北市,新店區,華廈,113S3,37.9,684.0,46.2,1133
新北市,新店區,華廈,113S4,42.7,684.0,52.0,1134
新北市,新店區,華廈,114S1,45.8,707.0,54.0,1141
新北市,新店區,華廈,114S2,36.9,754.0,40.8,1142
新北市,新店區,華廈,114S3,37.4,737.0,42.3,1143
新北市,新店區,華廈,114S4,40.0,694.0,48.0,1144
新北市,新店區,華廈,115S1,42.8,755.0,47.2,1151
新北市,新店區,透天,111S1,38.7,,,1111
新北市,新店區,透天,111S2,35.5,,,1112
新北市,新店區,透天,111S3,31.5,,,1113
新北市,新店區,透天,111S4,33.8,,,1114
新北市,新店區,透天,112S1,36.0,,,1121
新北市,新店區,透天,112S2,34.6,,,1122
新北市,新店區,透天,112S3,26.6,,,1123
新北市,新店區,透天,112S4,32.1,598.0,44.7,1124
新北市,新店區,透天,113S1,33.9,643.0,43.9,1131
新北市,新店區,透天,113S2,33.5,532.0,52.5,1132
新北市,新店區,透天,113S3,34.1,638.0,44.5,1133
新北市,新店區,透天,113S4,36.5,612.0,49.7,1134
新北市,新店區,透天,114S1,45.0,678.0,55.3,1141
新北市,新店區,透天,114S2,38.1,486.0,65.3,1142
新北市,新店區,透天,114S3,33.1,671.0,41.1,1143
新北市,新店區,透天,114S4,39.0,707.0,46.0,1144
新北市,新店區,透天,115S1,31.9,740.0,35.9,1151
新北市,新莊區,公寓,111S1,32.0,,,1111
新北市,新莊區,公寓,111S2,32.3,,,1112
新北市,新莊區,公寓,111S3,34.3,,,1113
新北市,新莊區,公寓,111S4,32.7,,,1114
新北市,新莊區,公寓,112S1,33.1,,,1121
新北市,新莊區,公寓,112S2,34.6,,,1122
新北市,新莊區,公寓,112S3,35.4,,,1123
新北市,新莊區,公寓,112S4,35.3,724.0,40.6,1124
新北市,新莊區,公寓,113S1,36.8,688.0,44.6,1131
新北市,新莊區,公寓,113S2,37.2,719.0,43.1,1132
新北市,新莊區,公寓,113S3,39.0,712.0,45.6,1133
新北市,新莊區,公寓,113S4,39.0,721.0,45.1,1134
新北市,新莊區,公寓,114S1,39.7,707.0,46.8,1141
新北市,新莊區,公寓,114S2,38.8,714.0,45.3,1142
新北市,新莊區,公寓,114S3,39.9,747.0,44.5,1143
新北市,新莊區,公寓,114S4,38.4,727.0,44.0,1144
新北市,新莊區,公寓,115S1,37.7,737.0,42.6,1151
新北市,新莊區,大樓,111S1,43.9,,,1111
新北市,新莊區,大樓,111S2,44.0,,,1112
新北市,新莊區,大樓,111S3,50.7,,,1113
新北市,新莊區,大樓,111S4,48.6,,,1114
新北市,新莊區,大樓,112S1,46.3,,,1121
新北市,新莊區,大樓,112S2,47.8,,,1122
新北市,新莊區,大樓,112S3,42.6,,,1123
新北市,新莊區,大樓,112S4,52.4,863.0,50.6,1124
新北市,新莊區,大樓,113S1,48.2,757.0,53.1,1131
新北市,新莊區,大樓,113S2,47.2,775.0,50.8,1132
新北市,新莊區,大樓,113S3,49.5,777.0,53.1,1133
新北市,新莊區,大樓,113S4,53.3,770.0,57.7,1134
新北市,新莊區,大樓,114S1,56.4,792.0,59.3,1141
新北市,新莊區,大樓,114S2,60.4,774.0,65.0,1142
新北市,新莊區,大樓,114S3,59.8,780.0,63.9,1143
新北市,新莊區,大樓,114S4,64.2,813.0,65.8,1144
新北市,新莊區,大樓,115S1,63.1,779.0,67.5,1151
新北市,新莊區,華廈,111S1,37.5,,,1111
新北市,新莊區,華廈,111S2,39.1,,,1112
新北市,新莊區,華廈,111S3,41.8,,,1113
新北市,新莊區,華廈,111S4,40.0,,,1114
新北市,新莊區,華廈,112S1,39.7,,,1121
新北市,新莊區,華廈,112S2,41.0,,,1122
新北市,新莊區,華廈,112S3,41.7,,,1123
新北市,新莊區,華廈,112S4,44.1,714.0,51.5,1124
新北市,新莊區,華廈,113S1,44.9,661.0,56.6,1131
新北市,新莊區,華廈,113S2,44.7,688.0,54.1,1132
新北市,新莊區,華廈,113S3,47.3,661.0,59.6,1133
新北市,新莊區,華廈,113S4,47.9,704.0,56.7,1134
新北市,新莊區,華廈,114S1,47.6,717.0,55.3,1141
新北市,新莊區,華廈,114S2,49.2,722.0,56.8,1142
新北市,新莊區,華廈,114S3,48.8,661.0,61.5,1143
新北市,新莊區,華廈,114S4,42.6,724.0,49.0,1144
新北市,新莊區,華廈,115S1,45.8,694.0,55.0,1151
新北市,新莊區,透天,115S1,50.6,740.0,57.0,1151
新北市,板橋區,公寓,111S1,39.3,,,1111
新北市,板橋區,公寓,111S2,41.7,,,1112
新北市,板橋區,公寓,111S3,40.3,,,1113
新北市,板橋區,公寓,111S4,41.8,,,1114
新北市,板橋區,公寓,112S1,41.4,,,1121
新北市,板橋區,公寓,112S2,41.6,,,1122
新北市,板橋區,公寓,112S3,42.6,,,1123
新北市,板橋區,公寓,112S4,42.6,757.0,46.9,1124
新北市,板橋區,公寓,113S1,44.4,772.0,47.9,1131
新北市,板橋區,公寓,113S2,45.1,745.0,50.4,1132
新北市,板橋區,公寓,113S3,46.7,769.0,50.6,1133
新北市,板橋區,公寓,113S4,47.4,805.0,49.1,1134
新北市,板橋區,公寓,114S1,44.8,780.0,47.9,1141
新北市,板橋區,公寓,114S2,47.2,820.0,48.0,1142
新北市,板橋區,公寓,114S3,46.1,826.0,46.5,1143
新北市,板橋區,公寓,114S4,45.4,828.0,45.7,1144
新北市,板橋區,公寓,115S1,44.3,793.0,46.6,1151
新北市,板橋區,大樓,111S1,47.9,,,1111
新北市,板橋區,大樓,111S2,52.8,,,1112
新北市,板橋區,大樓,111S3,54.6,,,1113
新北市,板橋區,大樓,111S4,50.9,,,1114
新北市,板橋區,大樓,112S1,49.0,,,1121
新北市,板橋區,大樓,112S2,58.9,,,1122
新北市,板橋區,大樓,112S3,57.8,,,1123
新北市,板橋區,大樓,112S4,55.2,848.0,54.2,1124
新北市,板橋區,大樓,113S1,63.8,825.0,64.4,1131
新北市,板橋區,大樓,113S2,51.6,863.0,49.8,1132
新北市,板橋區,大樓,113S3,59.0,843.0,58.3,1133
新北市,板橋區,大樓,113S4,61.2,878.0,58.1,1134
新北市,板橋區,大樓,114S1,60.2,797.0,62.9,1141
新北市,板橋區,大樓,114S2,64.1,830.0,64.4,1142
新北市,板橋區,大樓,114S3,60.5,866.0,58.2,1143
新北市,板橋區,大樓,114S4,59.9,843.0,59.2,1144
新北市,板橋區,大樓,115S1,59.4,883.0,56.1,1151
新北市,板橋區,華廈,111S1,46.2,,,1111
新北市,板橋區,華廈,111S2,48.3,,,1112
新北市,板橋區,華廈,111S3,45.7,,,1113
新北市,板橋區,華廈,111S4,50.3,,,1114
新北市,板橋區,華廈,112S1,44.2,,,1121
新北市,板橋區,華廈,112S2,48.8,,,1122
新北市,板橋區,華廈,112S3,50.7,,,1123
新北市,板橋區,華廈,112S4,50.6,683.0,61.7,1124
新北市,板橋區,華廈,113S1,50.0,769.0,54.2,1131
新北市,板橋區,華廈,113S2,52.6,747.0,58.7,1132
新北市,板橋區,華廈,113S3,54.4,732.0,61.9,1133
新北市,板橋區,華廈,113S4,52.1,793.0,54.7,1134
新北市,板橋區,華廈,114S1,53.1,750.0,59.0,1141
新北市,板橋區,華廈,114S2,57.6,793.0,60.5,1142
新北市,板橋區,華廈,114S3,54.2,803.0,56.2,1143
新北市,板橋區,華廈,114S4,54.5,767.0,59.2,1144
新北市,板橋區,華廈,115S1,50.9,698.0,60.8,1151
新北市,板橋區,透天,111S1,66.1,,,1111
新北市,板橋區,透天,111S2,81.8,,,1112
新北市,板橋區,透天,111S3,50.9,,,1113
新北市,板橋區,透天,111S4,60.5,,,1114
新北市,板橋區,透天,112S1,56.1,,,1121
新北市,板橋區,透天,112S2,67.4,,,1122
新北市,板橋區,透天,112S3,72.3,,,1123
新北市,板橋區,透天,112S4,65.3,598.0,91.0,1124
新北市,板橋區,透天,113S1,64.6,643.0,83.7,1131
新北市,板橋區,透天,113S2,74.4,621.0,99.8,1132
新北市,板橋區,透天,113S3,87.5,638.0,114.3,1133
新北市,板橋區,透天,113S4,84.3,612.0,114.8,1134
新北市,板橋區,透天,114S1,71.1,678.0,87.4,1141
新北市,板橋區,透天,114S2,70.7,559.0,105.4,1142
新北市,板橋區,透天,114S3,62.5,671.0,77.6,1143
新北市,板橋區,透天,114S4,73.3,1088.0,56.1,1144
新北市,板橋區,透天,115S1,60.8,740.0,68.5,1151
新北市,林口區,公寓,111S1,21.9,,,1111
新北市,林口區,公寓,111S2,19.7,,,1112
新北市,林口區,公寓,111S4,23.0,,,1114
新北市,林口區,公寓,112S1,22.2,,,1121
新北市,林口區,公寓,112S2,20.3,,,1122
新北市,林口區,公寓,112S3,22.9,,,1123
新北市,林口區,公寓,112S4,26.0,688.0,31.5,1124
新北市,林口區,公寓,113S1,24.5,698.0,29.3,1131
新北市,林口區,公寓,113S2,26.0,717.0,30.2,1132
新北市,林口區,公寓,113S3,27.2,648.0,35.0,1133
新北市,林口區,公寓,113S4,31.0,724.0,35.7,1134
新北市,林口區,公寓,114S1,25.8,717.0,30.0,1141
新北市,林口區,公寓,114S2,24.4,579.0,35.1,1142
新北市,林口區,公寓,114S3,25.1,636.0,32.9,1143
新北市,林口區,公寓,114S4,27.1,760.0,29.7,1144
新北市,林口區,大樓,111S1,38.3,,,1111
新北市,林口區,大樓,111S2,38.9,,,1112
新北市,林口區,大樓,111S3,35.0,,,1113
新北市,林口區,大樓,111S4,34.3,,,1114
新北市,林口區,大樓,112S1,36.4,,,1121
新北市,林口區,大樓,112S2,40.9,,,1122
新北市,林口區,大樓,112S3,39.6,,,1123
新北市,林口區,大樓,112S4,36.7,602.0,50.8,1124
新北市,林口區,大樓,113S1,43.5,658.0,55.1,1131
新北市,林口區,大樓,113S2,38.5,626.0,51.3,1132
新北市,林口區,大樓,113S3,36.9,653.0,47.1,1133
新北市,林口區,大樓,113S4,43.7,641.0,56.8,1134
新北市,林口區,大樓,114S1,44.4,651.0,56.8,1141
新北市,林口區,大樓,114S2,47.2,661.0,59.5,1142
新北市,林口區,大樓,114S3,47.5,655.0,60.4,1143
新北市,林口區,大樓,114S4,50.2,615.0,68.0,1144
新北市,林口區,大樓,115S1,51.0,651.0,65.3,1151
新北市,林口區,華廈,111S1,28.7,,,1111
新北市,林口區,華廈,111S2,28.2,,,1112
新北市,林口區,華廈,111S3,33.6,,,1113
新北市,林口區,華廈,111S4,34.9,,,1114
新北市,林口區,華廈,112S1,34.7,,,1121
新北市,林口區,華廈,112S2,39.2,,,1122
新北市,林口區,華廈,112S3,36.4,,,1123
新北市,林口區,華廈,112S4,38.5,562.0,57.1,1124
新北市,林口區,華廈,113S1,44.2,557.0,66.1,1131
新北市,林口區,華廈,113S2,44.4,592.0,62.5,1132
新北市,林口區,華廈,113S3,44.8,645.0,57.9,1133
新北市,林口區,華廈,113S4,43.0,544.0,65.9,1134
新北市,林口區,華廈,114S1,41.8,605.0,57.6,1141
新北市,林口區,華廈,114S2,46.4,587.0,65.9,1142
新北市,林口區,華廈,114S3,45.0,638.0,58.8,1143
新北市,林口區,華廈,114S4,47.1,641.0,61.2,1144
新北市,林口區,華廈,115S1,45.9,694.0,55.1,1151
新北市,林口區,透天,111S1,33.8,,,1111
新北市,林口區,透天,111S2,32.6,,,1112
新北市,林口區,透天,111S3,34.7,,,1113
新北市,林口區,透天,111S4,37.1,,,1114
新北市,林口區,透天,112S1,35.9,,,1121
新北市,林口區,透天,112S2,36.3,,,1122
新北市,林口區,透天,112S4,34.2,598.0,47.7,1124
新北市,林口區,透天,113S1,33.4,643.0,43.3,1131
新北市,林口區,透天,113S2,37.0,621.0,49.7,1132
新北市,林口區,透天,113S3,42.4,638.0,55.4,1133
新北市,林口區,透天,113S4,40.3,612.0,54.9,1134
新北市,林口區,透天,114S1,40.3,678.0,49.5,1141
新北市,林口區,透天,114S2,39.0,559.0,58.1,1142
新北市,林口區,透天,114S4,46.8,707.0,55.2,1144
新北市,林口區,透天,115S1,43.4,740.0,48.9,1151
新北市,樹林區,公寓,111S1,25.5,,,1111
新北市,樹林區,公寓,111S2,25.7,,,1112
新北市,樹林區,公寓,111S3,30.1,,,1113
新北市,樹林區,公寓,111S4,29.2,,,1114
新北市,樹林區,公寓,112S1,28.0,,,1121
新北市,樹林區,公寓,112S2,27.3,,,1122
新北市,樹林區,公寓,112S3,27.9,,,1123
新北市,樹林區,公寓,112S4,28.0,456.0,51.2,1124
新北市,樹林區,公寓,113S1,29.1,567.0,42.8,1131
新北市,樹林區,公寓,113S2,29.9,575.0,43.3,1132
新北市,樹林區,公寓,113S3,30.5,661.0,38.5,1133
新北市,樹林區,公寓,113S4,33.4,582.0,47.8,1134
新北市,樹林區,公寓,114S1,33.1,567.0,48.6,1141
新北市,樹林區,公寓,114S2,32.3,653.0,41.2,1142
新北市,樹林區,公寓,114S3,31.9,615.0,43.2,1143
新北市,樹林區,公寓,114S4,31.7,598.0,44.2,1144
新北市,樹林區,公寓,115S1,29.7,588.0,42.1,1151
新北市,樹林區,大樓,111S1,35.2,,,1111
新北市,樹林區,大樓,111S2,37.9,,,1112
新北市,樹林區,大樓,111S3,35.7,,,1113
新北市,樹林區,大樓,111S4,40.2,,,1114
新北市,樹林區,大樓,112S1,42.9,,,1121
新北市,樹林區,大樓,112S2,40.0,,,1122
新北市,樹林區,大樓,112S3,42.4,,,1123
新北市,樹林區,大樓,112S4,41.6,615.0,56.4,1124
新北市,樹林區,大樓,113S1,43.4,555.0,65.2,1131
新北市,樹林區,大樓,113S2,42.2,569.0,61.8,1132
新北市,樹林區,大樓,113S3,45.0,628.0,59.7,1133
新北市,樹林區,大樓,113S4,47.1,645.0,60.9,1134
新北市,樹林區,大樓,114S1,35.1,615.0,47.6,1141
新北市,樹林區,大樓,114S2,41.3,572.0,60.2,1142
新北市,樹林區,大樓,114S3,47.2,645.0,61.0,1143
新北市,樹林區,大樓,114S4,44.9,664.0,56.4,1144
新北市,樹林區,大樓,115S1,46.1,608.0,63.2,1151
新北市,樹林區,華廈,111S1,24.5,,,1111
新北市,樹林區,華廈,111S2,32.7,,,1112
新北市,樹林區,華廈,111S3,33.1,,,1113
新北市,樹林區,華廈,111S4,34.5,,,1114
新北市,樹林區,華廈,112S1,33.0,,,1121
新北市,樹林區,華廈,112S2,34.8,,,1122
新北市,樹林區,華廈,112S3,27.7,,,1123
新北市,樹林區,華廈,112S4,31.8,575.0,46.1,1124
新北市,樹林區,華廈,113S1,33.4,552.0,50.4,1131
新北市,樹林區,華廈,113S2,39.6,625.0,52.8,1132
新北市,樹林區,華廈,113S3,39.4,621.0,52.9,1133
新北市,樹林區,華廈,113S4,38.8,519.0,62.3,1134
新北市,樹林區,華廈,114S1,33.2,417.0,66.3,1141
新北市,樹林區,華廈,114S2,41.9,552.0,63.3,1142
新北市,樹林區,華廈,114S3,36.5,572.0,53.2,1143
新北市,樹林區,華廈,114S4,37.2,580.0,53.4,1144
新北市,樹林區,華廈,115S1,36.7,420.0,72.8,1151
新北市,樹林區,透天,111S1,31.2,,,1111
新北市,樹林區,透天,111S2,27.7,,,1112
新北市,樹林區,透天,111S3,28.9,,,1113
新北市,樹林區,透天,112S2,39.0,,,1122
新北市,樹林區,透天,112S4,45.8,598.0,63.8,1124
新北市,樹林區,透天,113S1,33.9,643.0,43.9,1131
新北市,樹林區,透天,113S2,30.6,621.0,41.1,1132
新北市,樹林區,透天,113S3,37.4,638.0,48.9,1133
新北市,樹林區,透天,113S4,37.4,612.0,50.9,1134
新北市,永和區,公寓,111S1,44.4,,,1111
新北市,永和區,公寓,111S2,45.1,,,1112
