city,鄉鎮市區,房型,season,price_pp,rent_pp,prr,skey
新北市,永和區,公寓,111S3,46.1,,,1113
新北市,永和區,公寓,111S4,47.5,,,1114
新北市,永和區,公寓,112S1,45.6,,,1121
新北市,永和區,公寓,112S2,46.0,,,1122
新北市,永和區,公寓,112S3,45.8,,,1123
新北市,永和區,公寓,112S4,46.5,797.0,48.6,1124
新北市,永和區,公寓,113S1,49.6,821.0,50.3,1131
新北市,永和區,公寓,113S2,50.0,846.0,49.3,1132
新北市,永和區,公寓,113S3,52.4,868.0,50.3,1133
新北市,永和區,公寓,113S4,52.6,873.0,50.2,1134
新北市,永和區,公寓,114S1,52.1,851.0,51.0,1141
新北市,永和區,公寓,114S2,52.4,893.0,48.9,1142
新北市,永和區,公寓,114S3,51.1,876.0,48.6,1143
新北市,永和區,公寓,114S4,50.5,916.0,45.9,1144
新北市,永和區,公寓,115S1,50.3,878.0,47.7,1151
新北市,永和區,大樓,111S1,56.0,,,1111
新北市,永和區,大樓,111S2,60.0,,,1112
新北市,永和區,大樓,111S3,59.9,,,1113
新北市,永和區,大樓,111S4,60.9,,,1114
新北市,永和區,大樓,112S1,61.7,,,1121
新北市,永和區,大樓,112S2,59.5,,,1122
新北市,永和區,大樓,112S3,62.8,,,1123
新北市,永和區,大樓,112S4,62.0,896.0,57.7,1124
新北市,永和區,大樓,113S1,65.4,922.0,59.1,1131
新北市,永和區,大樓,113S2,60.0,836.0,59.8,1132
新北市,永和區,大樓,113S3,65.6,898.0,60.9,1133
新北市,永和區,大樓,113S4,67.7,817.0,69.1,1134
新北市,永和區,大樓,114S1,67.2,899.0,62.3,1141
新北市,永和區,大樓,114S2,70.0,902.0,64.7,1142
新北市,永和區,大樓,114S3,65.8,783.0,70.0,1143
新北市,永和區,大樓,114S4,62.4,863.0,60.3,1144
新北市,永和區,大樓,115S1,64.5,932.0,57.7,1151
新北市,永和區,華廈,111S1,51.1,,,1111
新北市,永和區,華廈,111S2,53.1,,,1112
新北市,永和區,華廈,111S3,57.4,,,1113
新北市,永和區,華廈,111S4,56.7,,,1114
新北市,永和區,華廈,112S1,60.8,,,1121
新北市,永和區,華廈,112S2,53.9,,,1122
新北市,永和區,華廈,112S3,58.3,,,1123
新北市,永和區,華廈,112S4,54.6,866.0,52.5,1124
新北市,永和區,華廈,113S1,54.5,974.0,46.6,1131
新北市,永和區,華廈,113S2,58.8,721.0,68.0,1132
新北市,永和區,華廈,113S3,62.0,757.0,68.3,1133
新北市,永和區,華廈,113S4,63.4,906.0,58.3,1134
新北市,永和區,華廈,114S1,65.1,845.0,64.2,1141
新北市,永和區,華廈,114S2,80.6,679.0,98.9,1142
新北市,永和區,華廈,114S3,61.7,749.0,68.6,1143
新北市,永和區,華廈,114S4,63.7,861.0,61.7,1144
新北市,永和區,華廈,115S1,58.9,830.0,59.1,1151
新北市,汐止區,公寓,111S1,26.3,,,1111
新北市,汐止區,公寓,111S2,28.4,,,1112
新北市,汐止區,公寓,111S3,26.7,,,1113
新北市,汐止區,公寓,111S4,27.7,,,1114
新北市,汐止區,公寓,112S1,27.9,,,1121
新北市,汐止區,公寓,112S2,28.7,,,1122
新北市,汐止區,公寓,112S3,29.3,,,1123
新北市,汐止區,公寓,112S4,29.5,565.0,43.5,1124
新北市,汐止區,公寓,113S1,31.9,583.0,45.6,1131
新北市,汐止區,公寓,113S2,31.3,664.0,39.3,1132
新北市,汐止區,公寓,113S3,33.7,582.0,48.3,1133
新北市,汐止區,公寓,113S4,33.6,645.0,43.4,1134
新北市,汐止區,公寓,114S1,31.5,651.0,40.3,1141
新北市,汐止區,公寓,114S2,31.4,630.0,41.5,1142
新北市,汐止區,公寓,114S3,31.3,638.0,40.9,1143
新北市,汐止區,公寓,114S4,29.5,674.0,36.5,1144
新北市,汐止區,公寓,115S1,30.5,674.0,37.7,1151
新北市,汐止區,大樓,111S1,38.6,,,1111
新北市,汐止區,大樓,111S2,38.6,,,1112
新北市,汐止區,大樓,111S3,41.2,,,1113
新北市,汐止區,大樓,111S4,40.3,,,1114
新北市,汐止區,大樓,112S1,39.5,,,1121
新北市,汐止區,大樓,112S2,40.8,,,1122
新北市,汐止區,大樓,112S3,38.8,,,1123
新北市,汐止區,大樓,112S4,41.4,764.0,45.2,1124
新北市,汐止區,大樓,113S1,43.2,740.0,48.6,1131
新北市,汐止區,大樓,113S2,40.8,740.0,45.9,1132
新北市,汐止區,大樓,113S3,41.8,788.0,44.2,1133
新北市,汐止區,大樓,113S4,47.5,782.0,50.6,1134
新北市,汐止區,大樓,114S1,43.1,739.0,48.6,1141
新北市,汐止區,大樓,114S2,41.9,760.0,45.9,1142
新北市,汐止區,大樓,114S3,47.8,779.0,51.1,1143
新北市,汐止區,大樓,114S4,51.3,780.0,54.8,1144
新北市,汐止區,大樓,115S1,42.6,740.0,48.0,1151
新北市,汐止區,華廈,111S1,34.5,,,1111
新北市,汐止區,華廈,111S2,35.8,,,1112
新北市,汐止區,華廈,111S3,38.6,,,1113
新北市,汐止區,華廈,111S4,36.0,,,1114
新北市,汐止區,華廈,112S1,37.4,,,1121
新北市,汐止區,華廈,112S2,37.0,,,1122
新北市,汐止區,華廈,112S3,38.9,,,1123
新北市,汐止區,華廈,112S4,38.4,579.0,55.3,1124
新北市,汐止區,華廈,113S1,38.3,674.0,47.4,1131
新北市,汐止區,華廈,113S2,41.3,608.0,56.6,1132
新北市,汐止區,華廈,113S3,43.0,694.0,51.6,1133
新北市,汐止區,華廈,113S4,43.8,673.0,54.2,1134
新北市,汐止區,華廈,114S1,45.9,688.0,55.6,1141
新北市,汐止區,華廈,114S2,45.2,648.0,58.1,1142
新北市,汐止區,華廈,114S3,46.7,764.0,50.9,1143
新北市,汐止區,華廈,114S4,44.4,780.0,47.4,1144
新北市,汐止區,華廈,115S1,45.4,747.0,50.6,1151
新北市,汐止區,透天,111S1,26.7,,,1111
新北市,汐止區,透天,111S2,24.4,,,1112
新北市,汐止區,透天,111S3,23.4,,,1113
新北市,汐止區,透天,111S4,28.3,,,1114
新北市,汐止區,透天,112S1,26.5,,,1121
新北市,汐止區,透天,112S2,34.0,,,1122
新北市,汐止區,透天,112S3,25.9,,,1123
新北市,汐止區,透天,112S4,29.1,598.0,40.6,1124
新北市,汐止區,透天,113S1,29.5,643.0,38.2,1131
新北市,汐止區,透天,113S2,34.6,621.0,46.4,1132
新北市,汐止區,透天,113S3,31.6,638.0,41.3,1133
新北市,汐止區,透天,113S4,29.1,612.0,39.6,1134
新北市,汐止區,透天,114S2,29.5,559.0,44.0,1142
新北市,汐止區,透天,114S3,26.9,671.0,33.4,1143
新北市,汐止區,透天,115S1,28.5,740.0,32.1,1151
新北市,泰山區,公寓,111S1,23.9,,,1111
新北市,泰山區,公寓,111S2,25.2,,,1112
新北市,泰山區,公寓,111S3,27.4,,,1113
新北市,泰山區,公寓,111S4,27.1,,,1114
新北市,泰山區,公寓,112S1,26.4,,,1121
新北市,泰山區,公寓,112S2,27.2,,,1122
新北市,泰山區,公寓,112S3,28.8,,,1123
新北市,泰山區,公寓,112S4,29.1,608.0,39.9,1124
新北市,泰山區,公寓,113S1,28.7,588.0,40.7,1131
新北市,泰山區,公寓,113S2,30.0,638.0,39.2,1132
新北市,泰山區,公寓,113S3,30.1,673.0,37.3,1133
新北市,泰山區,公寓,113S4,31.6,588.0,44.8,1134
新北市,泰山區,公寓,114S1,35.1,621.0,47.1,1141
新北市,泰山區,公寓,114S2,32.4,655.0,41.2,1142
新北市,泰山區,公寓,114S3,29.9,679.0,36.7,1143
新北市,泰山區,公寓,114S4,28.3,709.0,33.3,1144
新北市,泰山區,公寓,115S1,33.2,625.0,44.3,1151
新北市,泰山區,大樓,111S1,36.0,,,1111
新北市,泰山區,大樓,111S2,35.0,,,1112
新北市,泰山區,大樓,111S3,35.8,,,1113
新北市,泰山區,大樓,111S4,33.9,,,1114
新北市,泰山區,大樓,112S1,39.6,,,1121
新北市,泰山區,大樓,112S2,39.2,,,1122
新北市,泰山區,大樓,112S3,38.1,,,1123
新北市,泰山區,大樓,112S4,43.4,597.0,60.6,1124
新北市,泰山區,大樓,113S1,44.0,631.0,58.1,1131
新北市,泰山區,大樓,113S2,39.8,674.0,49.2,1132
新北市,泰山區,大樓,113S3,47.1,651.0,60.3,1133
新北市,泰山區,大樓,113S4,51.3,666.0,64.2,1134
新北市,泰山區,大樓,114S1,50.0,671.0,62.1,1141
新北市,泰山區,大樓,114S2,51.4,658.0,65.1,1142
新北市,泰山區,大樓,114S3,52.2,653.0,66.6,1143
新北市,泰山區,大樓,114S4,46.1,701.0,54.8,1144
新北市,泰山區,大樓,115S1,53.2,655.0,67.7,1151
新北市,泰山區,華廈,111S1,36.4,,,1111
新北市,泰山區,華廈,111S2,36.2,,,1112
新北市,泰山區,華廈,111S3,34.6,,,1113
新北市,泰山區,華廈,111S4,37.7,,,1114
新北市,泰山區,華廈,112S1,36.8,,,1121
新北市,泰山區,華廈,112S2,46.6,,,1122
新北市,泰山區,華廈,112S3,33.9,,,1123
新北市,泰山區,華廈,112S4,41.2,569.0,60.3,1124
新北市,泰山區,華廈,113S1,41.9,608.0,57.4,1131
新北市,泰山區,華廈,113S2,53.6,646.0,69.1,1132
新北市,泰山區,華廈,113S3,54.0,693.0,64.9,1133
新北市,泰山區,華廈,113S4,47.7,569.0,69.9,1134
新北市,泰山區,華廈,114S1,49.3,673.0,61.0,1141
新北市,泰山區,華廈,114S2,43.3,663.0,54.4,1142
新北市,泰山區,華廈,114S3,43.8,714.0,51.1,1143
新北市,泰山區,華廈,114S4,44.5,663.0,55.9,1144
新北市,泰山區,華廈,115S1,43.9,658.0,55.6,1151
新北市,淡水區,公寓,111S1,17.5,,,1111
新北市,淡水區,公寓,111S2,17.8,,,1112
新北市,淡水區,公寓,111S3,19.9,,,1113
新北市,淡水區,公寓,111S4,20.2,,,1114
新北市,淡水區,公寓,112S1,18.8,,,1121
新北市,淡水區,公寓,112S2,18.9,,,1122
新北市,淡水區,公寓,112S3,20.1,,,1123
新北市,淡水區,公寓,112S4,19.8,542.0,30.4,1124
新北市,淡水區,公寓,113S1,20.0,478.0,34.9,1131
新北市,淡水區,公寓,113S2,20.3,509.0,33.2,1132
新北市,淡水區,公寓,113S3,21.1,478.0,36.8,1133
新北市,淡水區,公寓,113S4,22.1,489.0,37.7,1134
新北市,淡水區,公寓,114S1,20.8,486.0,35.7,1141
新北市,淡水區,公寓,114S2,20.0,559.0,29.8,1142
新北市,淡水區,公寓,114S3,22.1,565.0,32.6,1143
新北市,淡水區,公寓,114S4,21.7,491.0,36.8,1144
新北市,淡水區,公寓,115S1,20.7,545.0,31.7,1151
新北市,淡水區,大樓,111S1,25.8,,,1111
新北市,淡水區,大樓,111S2,27.1,,,1112
新北市,淡水區,大樓,111S3,27.5,,,1113
新北市,淡水區,大樓,111S4,28.1,,,1114
新北市,淡水區,大樓,112S1,28.2,,,1121
新北市,淡水區,大樓,112S2,26.9,,,1122
新北市,淡水區,大樓,112S3,27.9,,,1123
新北市,淡水區,大樓,112S4,27.6,532.0,43.2,1124
新北市,淡水區,大樓,113S1,30.2,512.0,49.2,1131
新北市,淡水區,大樓,113S2,30.8,532.0,48.2,1132
新北市,淡水區,大樓,113S3,31.0,545.0,47.4,1133
新北市,淡水區,大樓,113S4,32.1,549.0,48.7,1134
新北市,淡水區,大樓,114S1,31.5,532.0,49.3,1141
新北市,淡水區,大樓,114S2,33.2,542.0,51.0,1142
新北市,淡水區,大樓,114S3,33.1,539.0,51.2,1143
新北市,淡水區,大樓,114S4,33.0,559.0,49.2,1144
新北市,淡水區,大樓,115S1,35.1,536.0,54.6,1151
新北市,淡水區,華廈,111S1,25.6,,,1111
新北市,淡水區,華廈,111S2,25.4,,,1112
新北市,淡水區,華廈,111S3,26.7,,,1113
新北市,淡水區,華廈,111S4,26.8,,,1114
新北市,淡水區,華廈,112S1,26.4,,,1121
新北市,淡水區,華廈,112S2,27.3,,,1122
新北市,淡水區,華廈,112S3,22.5,,,1123
新北市,淡水區,華廈,112S4,25.6,526.0,40.6,1124
新北市,淡水區,華廈,113S1,27.0,572.0,39.3,1131
新北市,淡水區,華廈,113S2,33.2,560.0,49.4,1132
新北市,淡水區,華廈,113S3,30.1,582.0,43.1,1133
新北市,淡水區,華廈,113S4,31.4,554.0,47.2,1134
新北市,淡水區,華廈,114S1,32.6,521.0,52.1,1141
新北市,淡水區,華廈,114S2,32.7,509.0,53.5,1142
新北市,淡水區,華廈,114S3,32.4,483.0,55.9,1143
新北市,淡水區,華廈,114S4,29.3,552.0,44.2,1144
新北市,淡水區,華廈,115S1,30.9,474.0,54.3,1151
新北市,淡水區,透天,111S1,23.8,,,1111
新北市,淡水區,透天,111S2,23.1,,,1112
新北市,淡水區,透天,111S3,24.3,,,1113
新北市,淡水區,透天,111S4,22.6,,,1114
新北市,淡水區,透天,112S1,27.7,,,1121
新北市,淡水區,透天,112S2,25.5,,,1122
新北市,淡水區,透天,112S3,25.1,,,1123
新北市,淡水區,透天,112S4,27.6,598.0,38.5,1124
新北市,淡水區,透天,113S1,24.6,643.0,31.9,1131
新北市,淡水區,透天,113S2,29.0,621.0,38.9,1132
新北市,淡水區,透天,113S3,31.3,638.0,40.9,1133
新北市,淡水區,透天,113S4,31.0,612.0,42.2,1134
新北市,淡水區,透天,114S1,32.0,678.0,39.3,1141
新北市,淡水區,透天,114S2,31.3,559.0,46.7,1142
新北市,淡水區,透天,114S3,27.7,671.0,34.4,1143
新北市,淡水區,透天,114S4,34.0,707.0,40.1,1144
新北市,淡水區,透天,115S1,31.4,740.0,35.4,1151
新北市,深坑區,公寓,111S1,27.4,,,1111
新北市,深坑區,公寓,111S2,26.1,,,1112
新北市,深坑區,公寓,112S1,24.2,,,1121
新北市,深坑區,公寓,112S4,25.0,688.0,30.3,1124
新北市,深坑區,公寓,113S3,29.1,721.0,33.6,1133
新北市,深坑區,大樓,111S2,41.3,,,1112
新北市,深坑區,大樓,111S3,32.9,,,1113
新北市,深坑區,大樓,111S4,44.1,,,1114
新北市,深坑區,大樓,112S3,30.3,,,1123
新北市,深坑區,大樓,113S1,34.3,641.0,44.6,1131
新北市,深坑區,大樓,113S2,38.9,641.0,50.6,1132
新北市,深坑區,大樓,113S3,41.8,641.0,54.3,1133
新北市,深坑區,大樓,114S1,37.2,645.0,48.1,1141
新北市,深坑區,華廈,111S1,28.0,,,1111
新北市,深坑區,華廈,111S2,28.5,,,1112
新北市,深坑區,華廈,111S3,29.4,,,1113
新北市,深坑區,華廈,111S4,30.8,,,1114
新北市,深坑區,華廈,112S3,31.6,,,1123
新北市,深坑區,華廈,112S4,34.4,593.0,48.3,1124
新北市,深坑區,華廈,113S1,31.8,590.0,44.9,1131
新北市,深坑區,華廈,113S2,33.8,625.0,45.1,1132
新北市,深坑區,華廈,113S3,35.5,640.0,46.2,1133
新北市,深坑區,華廈,113S4,39.8,605.0,54.8,1134
新北市,深坑區,華廈,114S1,36.8,605.0,50.7,1141
新北市,深坑區,華廈,114S2,38.1,635.0,50.0,1142
新北市,深坑區,華廈,114S3,37.9,529.0,59.7,1143
新北市,瑞芳區,公寓,111S1,8.7,,,1111
新北市,瑞芳區,公寓,111S2,9.2,,,1112
新北市,瑞芳區,公寓,111S3,9.2,,,1113
新北市,瑞芳區,公寓,111S4,10.0,,,1114
新北市,瑞芳區,公寓,112S1,9.4,,,1121
新北市,瑞芳區,公寓,112S2,9.6,,,1122
新北市,瑞芳區,公寓,112S3,9.9,,,1123
新北市,瑞芳區,公寓,112S4,10.3,688.0,12.5,1124
新北市,瑞芳區,公寓,113S1,11.2,354.0,26.4,1131
新北市,瑞芳區,公寓,113S2,10.2,294.0,28.9,1132
新北市,瑞芳區,公寓,113S3,10.6,417.0,21.2,1133
新北市,瑞芳區,公寓,113S4,13.8,385.0,29.9,1134
新北市,瑞芳區,公寓,114S1,11.5,390.0,24.6,1141
新北市,瑞芳區,公寓,114S2,14.0,354.0,33.0,1142
新北市,瑞芳區,公寓,114S3,11.1,433.0,21.4,1143
新北市,瑞芳區,公寓,114S4,12.5,390.0,26.7,1144
新北市,瑞芳區,公寓,115S1,9.7,402.0,20.1,1151
新北市,萬里區,公寓,111S1,5.3,,,1111
新北市,萬里區,公寓,111S2,6.6,,,1112
新北市,萬里區,公寓,111S3,6.0,,,1113
新北市,萬里區,公寓,111S4,7.2,,,1114
新北市,萬里區,公寓,112S1,6.2,,,1121
新北市,萬里區,公寓,112S2,6.0,,,1122
新北市,萬里區,公寓,112S3,5.6,,,1123
新北市,萬里區,公寓,112S4,6.4,688.0,7.8,1124
新北市,萬里區,公寓,113S1,6.7,698.0,8.0,1131
新北市,萬里區,公寓,113S2,8.2,717.0,9.5,1132
新北市,萬里區,公寓,113S3,6.9,721.0,8.0,1133
新北市,萬里區,公寓,113S4,6.5,724.0,7.5,1134
新北市,萬里區,公寓,114S1,5.7,717.0,6.6,1141
新北市,萬里區,公寓,114S2,8.0,757.0,8.8,1142
新北市,萬里區,公寓,114S3,4.6,407.0,9.4,1143
新北市,萬里區,公寓,114S4,8.0,279.0,23.9,1144
新北市,萬里區,公寓,115S1,6.6,369.0,14.9,1151
新北市,萬里區,大樓,111S3,9.7,,,1113
新北市,萬里區,大樓,112S3,22.1,,,1123
新北市,萬里區,大樓,112S4,22.4,648.0,28.8,1124
新北市,萬里區,大樓,113S1,22.2,641.0,28.9,1131
新北市,萬里區,大樓,113S2,22.7,641.0,29.5,1132
新北市,萬里區,大樓,113S4,19.5,648.0,25.1,1134
新北市,萬里區,大樓,114S1,8.0,645.0,10.3,1141
新北市,萬里區,大樓,114S2,12.6,635.0,16.5,1142
新北市,萬里區,大樓,115S1,16.4,653.0,20.9,1151
新北市,蘆洲區,公寓,111S1,33.1,,,1111
新北市,蘆洲區,公寓,111S2,33.7,,,1112
新北市,蘆洲區,公寓,111S3,33.9,,,1113
新北市,蘆洲區,公寓,111S4,35.2,,,1114
新北市,蘆洲區,公寓,112S1,35.0,,,1121
新北市,蘆洲區,公寓,112S2,37.8,,,1122
新北市,蘆洲區,公寓,112S3,35.4,,,1123
新北市,蘆洲區,公寓,112S4,36.9,688.0,44.7,1124
新北市,蘆洲區,公寓,113S1,37.6,663.0,47.3,1131
新北市,蘆洲區,公寓,113S2,39.3,711.0,46.1,1132
新北市,蘆洲區,公寓,113S3,39.4,727.0,45.2,1133
新北市,蘆洲區,公寓,113S4,41.2,689.0,49.8,1134
新北市,蘆洲區,公寓,114S1,41.1,651.0,52.6,1141
新北市,蘆洲區,公寓,114S2,41.7,707.0,49.2,1142
新北市,蘆洲區,公寓,114S3,40.4,764.0,44.1,1143
新北市,蘆洲區,公寓,114S4,39.1,691.0,47.2,1144
新北市,蘆洲區,公寓,115S1,40.3,716.0,46.9,1151
新北市,蘆洲區,大樓,111S1,48.0,,,1111
新北市,蘆洲區,大樓,111S2,48.0,,,1112
新北市,蘆洲區,大樓,111S3,49.3,,,1113
新北市,蘆洲區,大樓,111S4,54.1,,,1114
新北市,蘆洲區,大樓,112S1,54.2,,,1121
新北市,蘆洲區,大樓,112S2,51.6,,,1122
新北市,蘆洲區,大樓,112S3,50.9,,,1123
新北市,蘆洲區,大樓,112S4,48.7,645.0,62.9,1124
新北市,蘆洲區,大樓,113S1,54.9,846.0,54.1,1131
新北市,蘆洲區,大樓,113S2,49.3,739.0,55.6,1132
新北市,蘆洲區,大樓,113S3,52.5,664.0,65.9,1133
新北市,蘆洲區,大樓,113S4,54.6,800.0,56.9,1134
新北市,蘆洲區,大樓,114S1,58.4,767.0,63.5,1141
新北市,蘆洲區,大樓,114S2,56.1,727.0,64.3,1142
新北市,蘆洲區,大樓,114S3,54.2,731.0,61.8,1143
新北市,蘆洲區,大樓,114S4,62.4,833.0,62.4,1144
新北市,蘆洲區,大樓,115S1,61.5,840.0,61.0,1151
新北市,蘆洲區,華廈,111S1,38.8,,,1111
新北市,蘆洲區,華廈,111S2,43.4,,,1112
新北市,蘆洲區,華廈,111S3,41.2,,,1113
新北市,蘆洲區,華廈,111S4,45.9,,,1114
新北市,蘆洲區,華廈,112S1,46.4,,,1121
新北市,蘆洲區,華廈,112S2,44.9,,,1122
新北市,蘆洲區,華廈,112S3,47.0,,,1123
新北市,蘆洲區,華廈,112S4,46.6,770.0,50.4,1124
新北市,蘆洲區,華廈,113S1,47.7,651.0,61.1,1131
新北市,蘆洲區,華廈,113S2,49.8,707.0,58.7,1132
新北市,蘆洲區,華廈,113S3,51.4,698.0,61.4,1133
新北市,蘆洲區,華廈,113S4,46.6,750.0,51.8,1134
新北市,蘆洲區,華廈,114S1,51.4,676.0,63.4,1141
新北市,蘆洲區,華廈,114S2,52.6,707.0,62.0,1142
新北市,蘆洲區,華廈,114S3,52.9,711.0,62.0,1143
新北市,蘆洲區,華廈,114S4,50.8,780.0,54.3,1144
新北市,蘆洲區,華廈,115S1,57.5,694.0,69.0,1151
新北市,金山區,大樓,111S1,19.7,,,1111
新北市,金山區,大樓,111S3,24.9,,,1113
新北市,金山區,華廈,111S1,17.0,,,1111
新北市,金山區,華廈,111S2,17.0,,,1112
新北市,金山區,華廈,111S3,18.8,,,1113
新北市,金山區,華廈,111S4,14.2,,,1114
新北市,金山區,華廈,112S2,17.8,,,1122
新北市,金山區,華廈,113S1,16.9,590.0,23.9,1131
新北市,金山區,華廈,113S2,14.4,625.0,19.2,1132
新北市,金山區,華廈,113S3,20.7,640.0,27.0,1133
新北市,金山區,華廈,113S4,20.3,605.0,28.0,1134
新北市,金山區,華廈,114S4,22.6,641.0,29.4,1144
新北市,金山區,華廈,115S1,24.5,655.0,31.2,1151
新北市,鶯歌區,公寓,111S1,17.8,,,1111
新北市,鶯歌區,公寓,111S2,19.3,,,1112
新北市,鶯歌區,公寓,111S3,17.0,,,1113
新北市,鶯歌區,公寓,111S4,19.7,,,1114
新北市,鶯歌區,公寓,112S1,18.7,,,1121
新北市,鶯歌區,公寓,112S2,19.2,,,1122
新北市,鶯歌區,公寓,112S3,19.0,,,1123
新北市,鶯歌區,公寓,112S4,19.4,486.0,33.3,1124
新北市,鶯歌區,公寓,113S1,22.9,486.0,39.3,1131
新北市,鶯歌區,公寓,113S2,22.0,545.0,33.6,1132
新北市,鶯歌區,公寓,113S3,24.3,514.0,39.4,1133
新北市,鶯歌區,公寓,113S4,22.9,478.0,39.9,1134
新北市,鶯歌區,公寓,114S1,21.7,516.0,35.0,1141
新北市,鶯歌區,公寓,114S2,22.0,512.0,35.8,1142
新北市,鶯歌區,公寓,114S3,21.9,502.0,36.4,1143
新北市,鶯歌區,公寓,114S4,22.5,506.0,37.1,1144
新北市,鶯歌區,大樓,111S1,26.5,,,1111
新北市,鶯歌區,大樓,111S2,24.0,,,1112
新北市,鶯歌區,大樓,111S3,23.5,,,1113
新北市,鶯歌區,大樓,111S4,31.2,,,1114
新北市,鶯歌區,大樓,112S1,26.8,,,1121
新北市,鶯歌區,大樓,112S2,31.0,,,1122
新北市,鶯歌區,大樓,112S3,33.4,,,1123
新北市,鶯歌區,大樓,112S4,29.7,648.0,38.2,1124
新北市,鶯歌區,大樓,113S1,35.6,641.0,46.3,1131
新北市,鶯歌區,大樓,113S2,37.4,641.0,48.6,1132
新北市,鶯歌區,大樓,113S3,32.3,570.0,47.2,1133
新北市,鶯歌區,大樓,113S4,28.0,582.0,40.1,1134
新北市,鶯歌區,大樓,114S1,38.5,645.0,49.7,1141
新北市,鶯歌區,大樓,114S2,36.7,602.0,50.8,1142
新北市,鶯歌區,大樓,114S3,28.1,542.0,43.2,1143
新北市,鶯歌區,大樓,114S4,39.5,509.0,64.7,1144
新北市,鶯歌區,大樓,115S1,34.3,565.0,50.6,1151
新北市,鶯歌區,華廈,111S1,25.6,,,1111
新北市,鶯歌區,華廈,111S2,23.6,,,1112
新北市,鶯歌區,華廈,111S3,22.6,,,1113
新北市,鶯歌區,華廈,111S4,22.2,,,1114
新北市,鶯歌區,華廈,112S1,24.0,,,1121
新北市,鶯歌區,華廈,112S2,31.8,,,1122
新北市,鶯歌區,華廈,112S3,27.5,,,1123
新北市,鶯歌區,華廈,112S4,25.9,403.0,53.6,1124
新北市,鶯歌區,華廈,113S1,29.4,417.0,58.8,1131
新北市,鶯歌區,華廈,113S2,32.0,483.0,55.2,1132
新北市,鶯歌區,華廈,113S3,30.8,407.0,63.1,1133
新北市,鶯歌區,華廈,113S4,37.0,423.0,72.9,1134
新北市,鶯歌區,華廈,114S1,26.7,433.0,51.4,1141
新北市,鶯歌區,華廈,114S2,35.1,460.0,63.6,1142
新北市,鶯歌區,華廈,114S3,28.3,466.0,50.6,1143
新北市,鶯歌區,華廈,114S4,39.1,446.0,73.1,1144
新北市,鶯歌區,華廈,115S1,32.4,445.0,60.7,1151
新北市,鶯歌區,透天,111S1,26.1,,,1111
新北市,鶯歌區,透天,111S2,27.1,,,1112
新北市,鶯歌區,透天,111S3,29.1,,,1113
新北市,鶯歌區,透天,111S4,31.2,,,1114
新北市,鶯歌區,透天,112S1,26.5,,,1121
新北市,鶯歌區,透天,112S2,31.5,,,1122
新北市,鶯歌區,透天,112S3,30.8,,,1123
新北市,鶯歌區,透天,112S4,34.1,598.0,47.5,1124
新北市,鶯歌區,透天,113S1,31.4,643.0,40.7,1131
新北市,鶯歌區,透天,113S2,29.2,621.0,39.2,1132
新北市,鶯歌區,透天,113S3,38.9,638.0,50.8,1133
新北市,鶯歌區,透天,113S4,32.1,612.0,43.7,1134
新北市,鶯歌區,透天,114S1,33.4,678.0,41.1,1141
新北市,鶯歌區,透天,114S2,27.3,559.0,40.7,1142
新北市,鶯歌區,透天,114S3,29.8,671.0,37.0,1143
新北市,鶯歌區,透天,114S4,31.9,707.0,37.6,1144
新北市,鶯歌區,透天,115S1,33.4,740.0,37.6,1151
